user_id,label
2697424641524,0
2689432892075,0
2697477518591,0
2697617723143,1
2697506831297,0
2694513011990,0
2689419061312,0
2689432280717,0
2697419391573,0
2697488897066,0
2697617940939,0
2697458847756,0
2697527786877,0
2697557053352,0
2697505770916,0
2697415852966,1
2697611529486,0
2689431690421,0
2697611685996,0
2697603180433,0
2697452413572,0
2697420876890,0
2689433073804,0
2697537947010,0
2697626639727,0
2697416427488,0
2697459136156,0
2697420868963,0
2689431676032,1
2697646049670,0
2697481141225,0
2689412758404,1
2697495400752,0
2697503773613,1
2689431119790,1
2697446749317,0
2697468973689,0
2697499468127,0
2697417739729,0
2697452068824,0
2697439558443,0
2697481089508,1
2697639832209,0
2697444642557,0
2697492670373,0
2697513277903,0
2697622985786,0
2697415837283,0
2697529424664,1
2697431964862,0
2697527801651,0
2689412450568,1
2697482137614,0
2697483803566,0
2697548765692,0
2697497354707,1
2689436697153,0
2697494327382,0
2697513689727,0
2697449297802,0
2697436911330,0
2697575333085,1
2694518428243,0
2697429682834,0
2697545418792,0
2697417357625,0
2697433372062,0
2697482555495,0
2697645367142,0
2697458626790,1
2697447843797,1
2689413911031,1
2697575205082,0
2697543714132,0
2697511090377,0
2697417576904,1
2694515455413,0
2689416275124,0
2697447065927,0
2697434603135,0
2697479616563,0
2694527682006,0
2697473787003,0
2697616020501,0
2697442093572,0
2697602034342,0
2697452650347,1
2697447685752,0
2697483831521,0
2694514463423,1
2689412399542,0
2697449094243,0
2697457109901,0
2697451718864,1
2689437309690,1
2689415936231,1
2697418365823,1
2697505558046,1
2697496492928,1
2697430923120,0
2697555590621,0
2697561167845,1
2697462603209,1
2697435608744,0
2697577793211,0
2697503254686,0
2697432016644,0
2697560628542,0
2697591099607,1
2697606456189,0
2697468718853,1
2697492233927,0
2697538868911,0
2697438033298,0
2697509924184,0
2689412502644,0
2697605794120,1
2697562444593,0
2694515511367,1
2697432918668,0
2697481455574,0
2697456505915,0
2694520678942,0
2697426593989,0
2697483257256,1
2697493181442,1
2697631470539,0
2689416290801,0
2689419426397,0
2694518303750,0
2694517228697,1
2697422327520,0
2697535631482,1
2697431122275,0
2697651546431,0
2694525880271,1
2697444360163,0
2697432191225,0
2697421246384,0
2697447471608,0
2689437329000,0
2697508828778,0
2697640845966,0
2697561162086,0
2697421486925,0
2697636984701,0
2697489731217,0
2697443653446,0
2694514118338,0
2697459036229,0
2697457566229,0
2697475033013,0
2689435838278,0
2697433790914,0
2694513967009,1
2689412714754,1
2697562674494,1
2689436410235,1
2697463249784,0
2697447466953,1
2697651783367,0
2697533860654,0
2694518186535,0
2697514455933,0
2689430357788,1
2689426510432,0
2697481677888,0
2697500226281,0
2697439344448,1
2697623277054,0
2697498029327,0
2694527069084,0
2697571564012,0
2694515654155,0
2697598779536,0
2697472554388,0
2697477569518,0
2694514227384,0
2697423124187,0
2697435096776,1
2697536707940,1
2697460700044,0
2697643617208,0
2689428899031,0
2697574015203,0
2694512642763,0
2697621101803,0
2697439024581,0
2697445061577,0
2697418951888,0
2694515106302,0
2697485198928,1
2697618590091,0
2697415474708,0
2694514762462,0
2697486475490,0
2689426282726,1
2697478431967,0
2689414771113,0
2697488810309,0
2697542909777,0
2697416155151,0
2689437826378,1
2694520244454,1
2697578532761,0
2697446695453,0
2697426428134,0
2697437865697,0
2697453389214,1
2697574108418,0
2697445092967,0
2697439763364,0
2697508535709,0
2697530994997,0
2697530382299,0
2697512462970,1
2694513656984,0
2697456501720,0
2694524849262,0
2697445166850,0
2697417817818,0
2697614745177,0
2697563772606,0
2697477447312,0
2697420672641,0
2697455662108,0
2697425591999,1
2697609447271,0
2689414583643,0
2697415326555,1
2697454229879,0
2697562936466,0
2697501011999,0
2697495096033,0
2694512962477,1
2697442250809,0
2697634682364,0
2697491511381,0
2689433076494,1
2697652347871,0
2689437590415,0
2697413695761,0
2697450682305,0
2697491078639,1
2697475186492,0
2689418492893,0
2697599418365,0
2697474877258,0
2697437626108,1
2689436737507,0
2689436958953,1
2694513285589,1
2697584359063,0
2697555525292,0
2697523300740,0
2697486240247,1
2697415837703,0
2697569119957,1
2689434571034,0
2689416628194,1
2689420114001,1
2697479452286,0
2697425769250,0
2697559046604,0
2697449108705,0
2697510547066,0
2697445752772,0
2697476652168,0
2697610881213,0
2697555951412,1
2694514161026,0
2697493457836,1
2697486218015,0
2697643358058,0
2697594433514,0
2689416925111,0
2697496595259,0
2697494210721,0
2697630517401,0
2697453062486,1
2697450705816,0
2697495178800,0
2697442345749,0
2697421027552,0
2694528677362,0
2697596784617,0
2697421463710,1
2689424186572,1
2689416665851,0
2689412444807,0
2697413428647,0
2694522031024,1
2697439157021,0
2697494589866,1
2697583022924,0
2697651498730,0
2689422908622,1
2697627674193,0
2697413478856,1
2697554198986,0
2697450258795,0
2697632218050,0
2697620681226,0
2697607423559,1
2697475220942,0
2697540942962,0
2697482339942,0
2697420335345,0
2694512917019,0
2697447528614,0
2697415908055,1
2697417752375,0
2697539314273,0
2697542091680,1
2697480252553,1
2697485634867,0
2689412908495,0
2689432436396,1
2697561940013,1
2697595395459,0
2697587664858,0
2697449014267,0
2697492107363,1
2697563349206,1
2697616804744,0
2697594299546,0
2697517811867,0
2697526821679,0
2697427039474,1
2697622459477,0
2697500684821,1
2697643347331,0
2689437928880,0
2694522148485,0
2697649753674,0
2689414101520,0
2697620201839,0
2697549319095,1
2689426177611,0
2697447663538,0
2697649703811,0
2697501616453,1
2694512505166,0
2689412603349,0
2694526297980,0
2689424765423,0
2697570305669,0
2697435520095,0
2697630121000,0
2697439044217,1
2697463390363,0
2697487131133,0
2697524822897,1
2697479893381,0
2697495434217,0
2697488525643,0
2697445693495,0
2689428922888,1
2689438203548,0
2697442488660,0
2697439448710,0
2697447835727,0
2689422896514,0
2697448997513,0
2697632974702,0
2694515632891,1
2697483724532,0
2697412411743,1
2697462741142,0
2697487980055,0
2694524185601,0
2697554487215,0
2697502704674,0
2697499039955,0
2697428373536,0
2697516667075,0
2697552665176,0
2694527449199,0
2697485897848,0
2694517108137,0
2697434948195,0
2697540065124,1
2689421252671,1
2697413675414,0
2697498488454,1
2697598604709,1
2697534838103,0
2697645483656,0
2697456176284,0
2689430848448,1
2697613248696,0
2697433682780,0
2697642395390,0
2697493930161,0
2694527203698,0
2694516576713,0
2697487750447,0
2697493122805,0
2697484711076,0
2697455544999,0
2697540195909,0
2697491509458,0
2697512463029,1
2697495910291,0
2697534735826,0
2697453775007,0
2697559889972,0
2697648886297,1
2689434475539,1
2689431769911,0
2697559646896,0
2697439458250,1
2697419496523,0
2697489272674,0
2697434258955,0
2697453364958,0
2694520807928,0
2689437221370,0
2697498086780,0
2694513408970,0
2697425292982,0
2697443518419,0
2697412744524,0
2697426166714,0
2697545686010,0
2697623637825,0
2697415873156,0
2689419891517,0
2697432192646,0
2697649548859,0
2697646303417,0
2697504494452,0
2697480397503,0
2697412762583,0
2697451807108,1
2689427380417,0
2697489011578,0
2697450324815,0
2697562624700,0
2697501816959,0
2697434088306,0
2689418448562,0
2697649322262,0
2697621938553,1
2697540777749,0
2697610553099,0
2697643683591,0
2697491047207,0
2689415327539,0
2697571054752,0
2694521121232,0
2697459664826,0
2689431403242,0
2697621872010,0
2694521462037,0
2697481494928,0
2694521870971,0
2697633296560,0
2697474013092,0
2697477135937,0
2697489247799,0
2697641544079,0
2697509289668,0
2697516330520,0
2697493849235,0
2694513284358,0
2697540705378,0
2697546837268,0
2697642933085,1
2697444605300,0
2697421150228,1
2689419227722,0
2697538304085,1
2697650197256,0
2697579872582,0
2697440723037,0
2697649888234,0
2697414874763,0
2697452581997,0
2697461293375,0
2694523601675,0
2697539147332,0
2697526686559,1
2694514104448,0
2697542925818,1
2697643303841,1
2697442421012,1
2689424021038,0
2689427420428,0
2697416791471,0
2697528956501,0
2697570665133,1
2697418071978,0
2697650414094,0
2697501724624,1
2697440497318,0
2697558450757,0
2697560333713,0
2697477687468,0
2697564987585,0
2697597785521,0
2697596863898,0
2697536336346,1
2694513900509,0
2697491582332,0
2697602144652,0
2697430136750,1
2697416760376,0
2689437161302,0
2697585189404,0
2697614600889,0
2697449746472,0
2689435309040,0
2697455164467,1
2697489396918,0
2697516734561,0
2697564130266,0
2697435213535,0
2697537384362,0
2697489262915,0
2694514807042,1
2697477164600,0
2697486683591,1
2697429007448,1
2697454064512,0
2697545444360,0
2689413176572,1
2694521093775,0
2697596848979,0
2694525095744,0
2697440387041,1
2697484171043,0
2697444082488,0
2697480028914,0
2697434577934,0
2697432596220,1
2697432243314,0
2697606309137,0
2697500642067,1
2697433193281,0
2697558002742,0
2697456657318,0
2697629982280,0
2689438043166,0
2697502211782,0
2697444692685,0
2697531010352,1
2694528341843,0
2697433016367,0
2694527798066,1
2697452695337,0
2697577474587,1
2697451397177,0
2697612352019,0
2694516154998,0
2697435059776,1
2697509749566,0
2697651602807,0
2697421598687,0
2697476032967,0
2697549904885,0
2697461111974,0
2697492561188,0
2697555159695,0
2697606105197,0
2689418727934,0
2697550974050,0
2697416277968,1
2697513465696,1
2697553395826,0
2697528202618,0
2697444109043,0
2697605712819,0
2697430786288,0
2697562581314,0
2697458336493,1
2697484915787,1
2689437841183,1
2697574778421,0
2694520949762,1
2697430048263,1
2697437079213,0
2689426840666,0
2697510571127,0
2697542027993,0
2697477202557,0
2697503472115,1
2697556024591,0
2697425518449,0
2694513713355,0
2697505073019,0
2697416467657,0
2694514304165,0
2697501629470,0
2697642589648,0
2697503670388,0
2697479090667,0
2697517115129,0
2697478021425,1
2697601577742,0
2697428302521,0
2697494049488,0
2689412529841,0
2697520525207,0
2697610418668,0
2697423289351,0
2697499523258,0
2697455644746,0
2689430426799,0
2697480787773,0
2697564124394,0
2689412713112,0
2697459919971,0
2697433178999,0
2697496737590,0
2697649676154,0
2697499441773,0
2697433903532,0
2697420876679,0
2689431800635,0
2697433767028,0
2697493396792,1
2697443762017,0
2689431640873,0
2697461198782,0
2697612285667,0
2697609901463,0
2697550072614,0
2697456645697,0
2697566494541,0
2694527606583,1
2697604659505,0
2694520790847,0
2697458684690,0
2694517941020,0
2697480965700,0
2697476269855,0
2697489827082,0
2697414167675,0
2697452044572,0
2697550884892,1
2697458039688,0
2697491904103,0
2697630732070,0
2697478374107,0
2697422318041,0
2694517994150,0
2697414821150,0
2697646273161,0
2689435498378,0
2689436475635,0
2697641265174,0
2697477396461,0
2697435032661,0
2697540003906,0
2697560695569,0
2697432910040,0
2689420997713,0
2697622818388,0
2697485579939,0
2689413040676,0
2697470357941,0
2697443221722,0
2697494335928,0
2697544430050,1
2697641190944,0
2697514051548,1
2697530221909,0
2697523006735,1
2697439317069,0
2697414221036,0
2697568733229,0
2697495808993,0
2694517730038,0
2697443129134,0
2697574215502,0
2689418975191,0
2694518108573,1
2697425484079,0
2697422354724,0
2697463193216,0
2697561701525,1
2694520927905,1
2697427185356,1
2694529136007,1
2697592075126,0
2697431803819,0
2697628627832,0
2697419600321,0
2694513755385,1
2697457234844,0
2697413841652,0
2697458032120,0
2697515467854,1
2697425373159,0
2697430642914,0
2697419854850,0
2697440438497,0
2697436967268,0
2697440192958,0
2697484047672,0
2694517472451,1
2697440405834,0
2697631065431,0
2697558336133,0
2697474983510,1
2697445352861,0
2697428481256,0
2697594315178,0
2689435290006,0
2697643088195,0
2697621657404,0
2697458087045,0
2697483168923,0
2689421795965,0
2697437270558,0
2697424131452,1
2694529201721,0
2697639912833,1
2697415771999,0
2694520245503,0
2694513899432,0
2694525559018,0
2694520748982,0
2694512576917,0
2697474520572,0
2694514046470,0
2697557975785,0
2697516875708,0
2697462986717,0
2697427278650,0
2697534891596,1
2697511182923,0
2697493644570,0
2689417844012,1
2689434462333,0
2697416598637,1
2697433938182,0
2697606314781,0
2697614312891,0
2697496997616,1
2697597042335,0
2697534846582,0
2694528378865,0
2689416819669,1
2697459865294,0
2689422455916,0
2694519270573,0
2697496279785,0
2697502065199,0
2697622490126,0
2697427535307,1
2697642141146,0
2689412665818,0
2697618819647,0
2697620679613,1
2689435813197,1
2697443833980,0
2697437808435,0
2689417142185,0
2697553936242,0
2697441124349,0
2697551808016,0
2689436043585,1
2697536379782,0
2697612815998,0
2697534413765,0
2697641259195,0
2697600401834,0
2694514521972,0
2697646612275,0
2689419098567,1
2697478958785,1
2697631208751,0
2697611311596,0
2689436441747,0
2697457651744,0
2697650001324,0
2694516066679,0
2697617329173,0
2689435931548,0
2697528271369,0
2697613271089,0
2697476448905,0
2697638069543,0
2697529565433,0
2694522929372,0
2697451650552,0
2697647799504,0
2697650063127,0
2694521476521,0
2694522026410,0
2697453019623,0
2697532697867,1
2697434372274,1
2697479305244,0
2697498232197,0
2697429427088,0
2697566608023,0
2694528488738,0
2697454499310,0
2697430299326,1
2697442235929,0
2697619241815,0
2697491166273,1
2697562544288,0
2697599197279,0
2697453275664,1
2697421172143,0
2689434648516,0
2697479465138,0
2697542548393,0
2689428799170,0
2694518596437,0
2697492466967,0
2694515451412,0
2697486548625,1
2697415740592,0
2697428431214,0
2697641333913,0
2697629271281,0
2697472989008,1
2697511194770,0
2697636682138,0
2697571732471,0
2697439179867,1
2694519765716,0
2697615042142,0
2694524110828,0
2697486772749,0
2697421394292,0
2689412544677,1
2689424489815,1
2697421551574,0
2697515289002,0
2694515267304,0
2697641228375,1
2697544127976,1
2697596532472,0
2694513584043,0
2697476487826,0
2694521987104,1
2697606325443,0
2697530749428,0
2697555220796,0
2697551620602,1
2697516431415,0
2697432857077,1
2697462278837,0
2689420454184,0
2697527366207,0
2697437844567,1
2697594148495,0
2697426385138,1
2694520134188,1
2697483712667,0
2697619192652,0
2697462267317,0
2697470337918,0
2689421803299,1
2689424531990,0
2697639998445,0
2697434169686,0
2697418652447,0
2697504312339,0
2697451152086,1
2694526003930,1
2697652356121,0
2697496307616,0
2697626666375,0
2697534732366,0
2697631033940,0
2697445475462,0
2689412853222,0
2697648569370,0
2697602746941,0
2697477292244,1
2689425212892,0
2694515056348,1
2694521477486,1
2697426096548,0
2697441089519,0
2697646608007,0
2697643688183,0
2697502104488,0
2697489753628,0
2697478044497,0
2689414971922,0
2697446146973,0
2697476430712,0
2697443357580,0
2697447002611,0
2697420331636,0
2694514496567,0
2697649297508,0
2697478203902,0
2697593422894,0
2697510444504,0
2697641786118,1
2697534721662,0
2697440003760,1
2697643043770,0
2697494959424,0
2697458966668,0
2697504551580,0
2689431667662,0
2694528577433,0
2697568221232,0
2697478573848,0
2689412929982,0
2697499630797,0
2697488175109,0
2697562414363,0
2697439427394,1
2697602214595,0
2694513914878,0
2697595661416,0
2697427708792,0
2697641250829,0
2697514631410,0
2697629004281,0
2697515054002,0
2697443662782,0
2697459473992,0
2697428000450,0
2697562262551,0
2697419826910,0
2697487013037,0
2697464339458,0
2697413132338,0
2697475030998,0
2697628844367,0
2697474999612,0
2694519975061,0
2697606585225,0
2697460997668,0
2697447986092,0
2694516855658,1
2694516602311,0
2689412795874,1
2689418947873,0
2697523686279,0
2694527488647,0
2694519885364,1
2697517426503,0
2697434030358,0
2689432480715,0
2697445767603,1
2689436931714,0
2697482302092,0
2697652778915,0
2697484061999,1
2694523890206,0
2689428555515,0
2697485504413,0
2697553820645,0
2689428942425,1
2697506071600,0
2697615337135,0
2697424928556,0
2697485587076,0
2694516329045,0
2697637445318,0
2697417935693,0
2697591282848,0
2694513232626,1
2697487526771,0
2697449185359,1
2697446467750,0
2689425258889,0
2697431068171,0
2697530877759,0
2697535411224,0
2689421638618,0
2697591276181,0
2697484961494,0
2694512562048,1
2697477741278,0
2697481573425,0
2697554423428,0
2697489420423,0
2697496927295,0
2697429704317,0
2697589028589,0
2697647207275,0
2697619733590,0
2697526476835,0
2697483526871,0
2697495677192,0
2697513654929,0
2694525142733,0
2694513537284,0
2697520512676,1
2697584958600,0
2689421987898,1
2689425804380,1
2697611373147,0
2697434896343,0
2697490345527,0
2697487174226,0
2697531747728,0
2697593163695,0
2689432446307,0
2697475920603,1
2697539256531,1
2697453701143,0
2694516682857,0
2697540731114,0
2697619562253,0
2697414996128,1
2697634145476,0
2689437463513,0
2697613121572,0
2697471173771,0
2689414453436,0
2697640375855,0
2697444109424,0
2697493234412,0
2697525867569,0
2697450041333,0
2697652610279,0
2697495001140,0
2697649783906,0
2697501830705,0
2697606546115,0
2697440999309,1
2694512768768,1
2697451017179,0
2697514608332,0
2694522374430,0
2697565781948,0
2697430010663,0
2697496607847,0
2697583330363,0
2697478410949,0
2697481888089,0
2697426596412,1
2694517513337,0
2697642325239,1
2697541128001,1
2697416771968,0
2697612204477,0
2697422606081,0
2697652682625,1
2697482879530,0
2697494338341,0
2689432733892,0
2697545090769,0
2697493249454,0
2689432508959,1
2697436784872,0
2689412970162,1
2689433027866,0
2697492454066,0
2697435086276,0
2697463986011,0
2697559557858,0
2697444418378,0
2697439650492,1
2697561235703,0
2697448745692,0
2689422058047,1
2697494874253,0
2689437279005,0
2694516363795,0
2697541924571,0
2697480785212,0
2694521811246,1
2697495458563,0
2697534150825,0
2694512879779,0
2697532172104,0
2697492639391,0
2694515157815,0
2697488666857,0
2697652923789,0
2697530516328,0
2697416497033,0
2694512730967,0
2697429940958,1
2697604326054,0
2694517057112,0
2697640041039,1
2697562094467,0
2697438421200,1
2697576473704,0
2697519806940,0
2697490130541,1
2697414650764,0
2697560024410,0
2697481730550,0
2697539873786,0
2697624301992,0
2697412483965,0
2697482513039,0
2697507771001,0
2697517864751,0
2697590424493,0
2697629678502,1
2689414903614,0
2697582924292,1
2697487909879,0
2697422280643,0
2697604240910,1
2697430040071,0
2697444911692,0
2697492928505,0
2697429033595,0
2697453649751,0
2697441476007,0
2697544476038,1
2697595490770,0
2694526734800,0
2689433247772,0
2697513159865,0
2697491870080,1
2697476058971,0
2697558952323,0
2697532652656,0
2697443019538,0
2689432588797,0
2697483778414,0
2697494654891,0
2697451535266,0
2689437791655,0
2697629660410,0
2697511434791,0
2697487954157,0
2697463342836,1
2697615193876,0
2697528241363,0
2697454635976,0
2697475832839,1
2697642862830,0
2689434543207,0
2689435783617,0
2697424561678,0
2697500102318,0
2697425473126,0
2697432104307,0
2697572461080,0
2697416308251,1
2697494847185,1
2697484161010,0
2697447181897,0
2697489800948,1
2694517533307,0
2697568416670,0
2694527810312,1
2697607722979,0
2697479343820,1
2697511756601,1
2694514164249,1
2697435155149,0
2697416163691,1
2697431946444,0
2697460250602,0
2694517654122,0
2697619819733,1
2694520457827,0
2697642505325,0
2697534381376,0
2694524972069,0
2697561525945,0
2697450594053,0
2697483994197,0
2697612850591,0
2697485133866,1
2697412850110,0
2689435977676,1
2697433790290,0
2697445622986,0
2697418467070,0
2689417715587,1
2697444096012,0
2689432090943,1
2694514660381,0
2697647007021,0
2697648260544,0
2697418419929,0
2697549989223,0
2697460031399,0
2689413123957,0
2697497561408,0
2697437940780,0
2697510811134,0
2697516560163,1
2689438038237,0
2697502007405,0
2697417655795,0
2697535601118,0
2697485237148,0
2694515113186,0
2697440987226,0
2697477007129,0
2697504900424,0
2697544129790,0
2689431356283,0
2697489724210,0
2697595917759,0
2697573649458,0
2697498746246,0
2694529009559,0
2697576572821,1
2697445985536,0
2689422561817,0
2697652691065,0
2694528947403,0
2697489912773,0
2689420289917,0
2697416243914,0
2689416831766,0
2697450892739,0
2697546640010,0
2689427874316,0
2697416284494,0
2697594950850,0
2697564675557,0
2697413966049,0
2694526840405,0
2697422046704,0
2697528937320,0
2697417306805,0
2697596613435,0
2694518343790,0
2689412383825,0
2697617761133,0
2697423052256,0
2697480318725,0
2694528803601,0
2694519623601,0
2697427850335,1
2689412470926,0
2697503796675,0
2697417602967,1
2694517362219,1
2694519133779,0
2689420930130,0
2697525090530,0
2697646351366,1
2689438152123,0
2697484340591,1
2694514522525,0
2697443904179,0
2694516553372,1
2697491076921,1
2697631276421,0
2689437446762,0
2697520008219,0
2697549852869,0
2697440831174,0
2697445423661,1
2694527779520,0
2694512903646,1
2694520721602,1
2697475705351,0
2694514754194,0
2697432827486,0
2697511467696,0
2689437573461,0
2697439524409,1
2689412478021,0
2689417883715,1
2697636564225,0
2697495677974,0
2694524546628,0
2689412440805,0
2697494886442,0
2697415514478,0
2697498032114,1
2697505361634,0
2689433936665,1
2697568221383,0
2697449378157,1
2697459473798,0
2694514516705,0
2689414565797,1
2697553659068,1
2697485579551,0
2697569986460,0
2697434605871,0
2697483077037,0
2689437150394,1
2697415479528,0
2694523793087,1
2697540311844,0
2697459565347,0
2694521890198,0
2697423677938,1
2689419255359,0
2697455140261,0
2697622176764,0
2697434041017,0
2697576716342,0
2697481060202,0
2694518326220,0
2697475267427,0
2697436786316,0
2694512526436,1
2697574056300,0
2697563907167,0
2697441020335,0
2697433455198,0
2697448723607,0
2697643085350,0
2697533142730,0
2697474020138,0
2697525657931,0
2697443467791,0
2697436376716,0
2697445148283,0
2697510419600,1
2689412758246,0
2697440120119,0
2697423141222,0
2689438051576,1
2697451850812,0
2697601072193,0
2697555816694,1
2697487550452,0
2689426134036,1
2697442206698,1
2697552463529,0
2697482712571,0
2697482906057,1
2689423771151,0
2697528985722,0
2697445933972,0
2697535216827,1
2697454389123,0
2694515449803,0
2694512967715,0
2697414049400,0
2697620881983,0
2689435269488,0
2697448677628,0
2697414090415,1
2689412640867,0
2697418797628,0
2697650659966,0
2697573514091,0
2697449190018,0
2697616775764,0
2697429808865,0
2697492380728,0
2697438743645,0
2697590731856,0
2697639648164,0
2694519959667,0
2697426096384,0
2697463450008,0
2697588352379,0
2697506234614,0
2694518399143,0
2697484610810,0
2697442390384,0
2697631250556,0
2697595380997,0
2689438193323,1
2697490418968,1
2689435246870,0
2697623995788,0
2697502609750,0
2697501894611,0
2697428103472,0
2697601971973,0
2697421544244,0
2694517853191,1
2697461285486,0
2697513374359,0
2697481762378,0
2697453540295,0
2697649483815,0
2697437445375,0
2694513647176,0
2697475548029,0
2697554562672,0
2697633564822,1
2697429189642,0
2689433035651,1
2697606045310,0
2689436946267,0
2697429918347,0
2697475493667,0
2694523923068,1
2697504751514,1
2694517086724,0
2697615093723,0
2697427269925,0
2689434583128,0
2689416792470,0
2697439030228,0
2697496661966,1
2697462724286,1
2697463295309,0
2697497591594,1
2697557408756,1
2697642338112,0
2694525472232,0
2694518965371,0
2697414653319,0
2689419773542,1
2697564605523,0
2697432408614,0
2697452123738,0
2697527909919,0
2697441855885,0
2697589646148,0
2697448612683,1
2694512638336,0
2697525582979,0
2697504680902,0
2697486498672,1
2697430566351,1
2689416875651,0
2697613102368,0
2697530354000,0
2689425914313,0
2694513737861,0
2694520794484,0
2697494646231,0
2697598987809,0
2697462613625,1
2689412558212,0
2697482962474,0
2697421765333,0
2697454208039,0
2697450628684,1
2697644932743,1
2697649595637,0
2697430495941,0
2697413230281,0
2694514750096,1
2689422480585,0
2697576328661,0
2689420330106,0
2694028842593,0
2697501354170,1
2697532428275,0
2694525010661,0
2697430571619,1
2697639919289,0
2697494693825,0
2697511815728,0
2689426673428,0
2689421839743,0
2697530852924,0
2697549900062,0
2689432445903,1
2697555532767,0
2697516117239,0
2697413532103,0
2697489822715,0
2697550366289,0
2697490847169,0
2697419710786,0
2689436688990,0
2697591460195,0
2697612238064,0
2697561525735,1
2694520016121,0
2697434917363,0
2697569665381,0
2694519877528,0
2697616786109,0
2697648439471,0
2697558032481,1
2689425598617,0
2694522112931,0
2697515443531,0
2697481595084,0
2697445886229,0
2697434821514,1
2697446563962,1
2697435814455,0
2697593545578,0
2697486190204,0
2697470384467,0
2697419480066,0
2697437783019,0
2697580601244,0
2697570329819,0
2697640687977,0
2697415456973,1
2697477875088,0
2697650136734,1
2697632729926,0
2697532051040,1
2697492945558,0
2697438088990,1
2697444373317,0
2697634613802,1
2697562349324,0
2697421797781,0
2689437715370,0
2697526046664,1
2697480427831,0
2697444265456,1
2697416515715,0
2697635279819,1
2697412557160,0
2689417231484,0
2697454634583,0
2697576474135,1
2694525007105,0
2697446858552,0
2697628862009,0
2697451347404,0
2697611408649,0
2697540510724,0
2697458227862,0
2694514799860,0
2694515768288,0
2697486200130,1
2697421334142,0
2694526973070,0
2697633698505,1
2697413070930,0
2697426985221,1
2697561331162,1
2697615635687,0
2697416546027,0
